_id	lemma	newspaper	country	formality	_cws.model	_ctxt.model	model.x	model.y
opening_uur/noun/het_nieuwsblad_20040708_01_275/178	opening_uur	het_nieuwsblad	Belgium	popular	uitbreiding/noun;aanbod/noun;enkel/adv;breid_uit/verb	"<small>adventure , mountainbike , oriëntatieloop en hondensport . " "</small> Die <u>uitbreiding</u><sup>3.176</sup> van het <u>aanbod</u><sup>1.721</sup> kan <u>enkel</u><sup>1.609</sup> als ook de <span class='target'>openingsuren</span> <u>uitgebreid</u><sup>3.204</sup> worden en de oppervlakte toeneemt van zeven hectaren nu <small>naar twintig hectaren , ten koste van een bosgebied .</small>"	-19.3862926443568	4.49880764576517
opening_uur/noun/het_laatste_nieuws_20020306_01_378/168	opening_uur	het_laatste_nieuws	Belgium	popular	*/tag;uitbreiding/noun;*/tag	"<small>politiepost ) * postkantoor ( Kallo en Verrebroek ) *</small> Bancontact ( Kallo en Verrebroek ) <u>*</u><sup>1.656</sup> <u>uitbreiding</u><sup>3.176</sup> van de <span class='target'>openingsuren</span> van de deelgemeentehuizen <u>*</u><sup>1.656</sup> jeugdhuis ( Kallo ) en ontmoetings- <small>of sportcentrum ( Verrebroek ) Is uw dorp vlot bereikbaar</small>"	-20.0612815070353	2.57788132610542
opening_uur/noun/het_laatste_nieuws_20031011_01_401/302	opening_uur	het_laatste_nieuws	Belgium	popular	expositie/noun;gratis/adj;bezoek/verb;tijdens/prep;	"<small>Liedekerke tentoon in restaurant Artusi aan de Kattestraat 2 in</small> Wetteren . De <u>expositie</u><sup>2.029</sup> is <u>gratis</u><sup>2.968</sup> te <u>bezoeken</u><sup>2.759</sup> <u>tijdens</u><sup>3.429</sup> de <span class='target'>openingsuren</span> van het restaurant . Merelbeke BLOEDINZAMELING Het Rode Kruis houdt <small>op dinsdag 14 oktober van 17.30 tot 19.30 uur bloedinzameling</small>"	11.7305002333704	-3.98192939364488
opening_uur/noun/het_laatste_nieuws_20030108_01_266/232	opening_uur	het_laatste_nieuws	Belgium	popular	uur/noun;activiteit/noun;open/adj;uitbater/noun	"<small>. De cafetaria zal minimum één uur voor en één</small> <u>uur</u><sup>1.973</sup> na de <u>activiteiten</u><sup>1.018</sup> <u>open</u><sup>2.583</sup> moeten zijn . De andere <span class='target'>openingsuren</span> zijn door de <u>uitbater</u><sup>2.83</sup> te kiezen . Extra subsidie voor <small>cultuurcentrum Belgica * DENDERMONDE Cultuurcentrum Belgica krijgt van de Vlaamse</small>"	27.2144002521388	-15.7656913551563
opening_tijd/noun/parool_20010106_109/695	opening_tijd	parool	Netherlands	popular	;verruim/verb;kondig_aan/verb	"<small>te kunnen gedragen . Was dit een aansporing voor de</small> regering om de teugel dan maar te vieren en de <span class='target'>openingstijden</span> te <u>verruimen</u><sup>6.505</sup> ? Absoluut niet . " De koningin <u>kondigde</u><sup>1.166</sup> <small>in haar troonrede maatregelen aan , waarbij de politie meer</small>"	-30.0807672863006	6.11164207230523
opening_tijd/noun/de_standaard_20030823_01_154/439	opening_tijd	de_standaard	Belgium	quality	;buiten/prep;normaal/adj	"<small>op basis van welke activiteit hij/zij erin wil uitvoeren ,</small> de vergoeding die wordt betaald en op basis van de <span class='target'>openingstijden</span> , ook <u>buiten</u><sup>2.118</sup> de <u>normale</u><sup>1.689</sup> winkeluren . Zoals in het <small>verleden kunnen er bijvoorbeeld opnieuw kranten worden verkocht . Speelpleintjes</small>"	-16.9340747221352	19.9568940979416
opening_uur/noun/het_nieuwsblad_20010427_01_508/31	opening_uur	het_nieuwsblad	Belgium	popular	tijdens/prep;gemeenteraad/noun;vrij/adj;beperkt/adj	"<small>" Wél aandacht voor kerken " Lucien Decoorne ( onafhankelijke</small> ) verwonderde er zich <u>tijdens</u><sup>3.429</sup> de <u>gemeenteraad</u><sup>1.284</sup> over dat de <span class='target'>openingsuren</span> van de Brugse kerken <u>vrij</u><sup>1.44</sup> <u>beperkt</u><sup>2.63</sup> zijn . " Dit <small>staat in schril contrast tot andere Europese steden en is</small>"	14.1938151537668	-13.4988048980841
opening_uur/noun/de_standaard_20030409_01_125/775	opening_uur	de_standaard	Belgium	quality	;bibliotheek/noun;uitleen_post/noun;gemeentelijk/adj	"<small>Sint-Pietersschool krijgt een eigen directeur . Wie dat wordt ,</small> is nog niet bekend . ( kbk ) RUDDERVOORDE Nieuwe <span class='target'>openingsuren</span> <u>bibliotheek</u><sup>5.112</sup> De <u>uitleenpost</u><sup>5.728</sup> Baliebrugge van de <u>bibliotheek</u><sup>5.112</sup> in het <u>gemeentelijk</u><sup>2.903</sup> <small>dienstencentrum in de Vrijgeweidestraat 1 is alleen nog open op</small>"	3.97687811244597	-4.40639168495723
opening_tijd/noun/algemeen_dagblad_20000111_134/199	opening_tijd	algemeen_dagblad	Netherlands	popular	filiaal/noun;	"<small>In totaal deden vijftig winkels mee . Volgens Free Recordshops</small> hadden alle betrokken <u>filialen</u><sup>3.324</sup> echter een ontheffing gekregen voor de <span class='target'>openingstijden</span> en zijn geen processen verbaal opgemaakt . <small>en zijn geen processen verbaal opgemaakt .</small>"	-10.4505391464249	-22.6349683826034
opening_uur/noun/de_standaard_20000407_01_90/198	opening_uur	de_standaard	Belgium	quality	beperking/noun;handel_zaak/noun;beperkt/adj	"<small>euro-partners bezighouden bij hun zoektocht naar werk voor hun 12,4</small> miljoen werklozen . Andere moeilijkheden zijn de <u>beperkingen</u><sup>1.936</sup> op de <span class='target'>openingsuren</span> van <u>handelszaken</u><sup>3.641</sup> , de <u>beperkte</u><sup>2.63</sup> loonflexibiliteit , de hoge lasten <small>op arbeid en de hoge kosten om werknemers te ontslaan</small>"	-16.59603627861	-6.00459793739975
opening_tijd/noun/nrc_handelsblad_20000919_154/155	opening_tijd	nrc_handelsblad	Netherlands	quality	terras/noun;gemeente/noun	"<small>1,4 miljoen gulden ) met een vloeroppervlak van 150 vierkante</small> meter , een <u>terras</u><sup>3.264</sup> van 50 vierkante meter en maximale <span class='target'>openingstijden</span> . In alle <u>gemeenten</u><sup>1.457</sup> zijn ten minste twee vergunningen nodig <small>: een drank- en horecawetvergunning , en een bouwvergunning .</small>"	-3.80334218311466	-2.02771017148866
opening_uur/noun/het_nieuwsblad_20021122_01_401/877	opening_uur	het_nieuwsblad	Belgium	popular	tijdens/prep;tot/prep;zondag/noun;29/noun;december/noun	"<small>een kunstwerk te maken naar aanleiding van de komende Virga</small> Jessefeesten ; thema : Ontmoeting in feest , <u>tijdens</u><sup>3.429</sup> de <span class='target'>openingsuren</span> . <u>tot</u><sup>1.477</sup> <u>zondag</u><sup>1.662</sup> <u>29</u><sup>2.252</sup> <u>december</u><sup>1.682</sup> , Stellingwerff-Waerdenhof , Maastrichterstraat 85 <small>Info 011-32.55.77 . 3 euro . Museumwerk - in samenwerking</small>"	17.5185934743748	-6.19653347172364
opening_uur/noun/het_nieuwsblad_20030928_01_40/339	opening_uur	het_nieuwsblad	Belgium	popular	Herentals/name;deelnameformulieren/verb;tijdens/prep;10.00/noun;u/pron;tot/prep;dinsdag/noun;30/noun;september/noun	"<small>Doornelaan 1 ) . FIETSEN Brecht Fietszoektocht- 28-09 15.00 u</small> , Den Hoek , Hoekstraat . <u>Herentals</u><sup>2.962</sup> Fietshappening- <u>deelnameformulieren</u><sup>8.324</sup> <u>tijdens</u><sup>3.429</sup> <span class='target'>openingsuren</span> , 28-09 <u>10.00</u><sup>6.551</sup> <u>u</u><sup>1.575</sup> , <u>tot</u><sup>1.477</sup> <u>dinsdag</u><sup>1.655</sup> <u>30</u><sup>2.331</sup> <u>september</u><sup>1.434</sup> , <small>Dienst Toerisme , Grote Markt 41 . Hingene Stille Waters</small>"	18.3450573282366	-2.86112590007895
opening_tijd/noun/algemeen_dagblad_19990609_11/628	opening_tijd	algemeen_dagblad	Netherlands	popular	24_uur_economie/noun;pas_aan/verb;opvang/noun;flexibel/adj	"<small>geleverd aan het verminderen van de personeelstekorten in het onderwijs</small> en de zorg . " Moeten in een <u>24-uurseconomie</u><sup>6.908</sup> de <span class='target'>openingstijden</span> niet worden <u>aangepast</u><sup>2.664</sup> ? " Uiteraard kan de <u>opvang</u><sup>2.321</sup> <u>flexibeler</u><sup>4.37</sup> <small>. Niet iedereen heeft werktijden die tussen acht uur 's</small>"	-33.3308265277823	-6.62145512851767
opening_uur/noun/het_laatste_nieuws_19990907_01_263/137	opening_uur	het_laatste_nieuws	Belgium	popular	tentoonstelling/noun;tijdens/prep;BIB/name;tot/prep;september/noun	"<small>ook een maquette . Iedereen kan daar zelf proberen hoe</small> CO-vergiftiging ontstaat . In Assenede loopt de <u>tentoonstelling</u><sup>3.12</sup> <u>tijdens</u><sup>3.429</sup> de <span class='target'>openingsuren</span> van de <u>bib</u><sup>6.305</sup> <u>tot</u><sup>1.477</sup> 11 <u>september</u><sup>1.434</sup> . Later volgen Kaprijke <small>( 11 tot 17 september , gemeentehuis ) , Aalter</small>"	11.4695871741126	0.643605926219607
opening_uur/noun/het_laatste_nieuws_20030604_01_166/39	opening_uur	het_laatste_nieuws	Belgium	popular	Oostkamp/name;hanteer/verb;vanaf/prep;1/noun;juni/noun;onthaal/noun;huisvest/verb	"<small>De politiezone Het Houtsche , bestaande uit de gemeenten Beernem</small> , <u>Oostkamp</u><sup>3.022</sup> en Zedelgem , <u>hanteert</u><sup>1.966</sup> <u>vanaf</u><sup>1.878</sup> <u>1</u><sup>1.943</sup> <u>juni</u><sup>1.303</sup> nieuwe <span class='target'>openingsuren</span> voor haar zonaal <u>onthaal</u><sup>4.373</sup> . Dat <u>onthaal</u><sup>4.373</sup> is <u>gehuisvest</u><sup>2.844</sup> in <small>de Kortrijksestraat 73 in Oostkamp . De openingsuren worden gewijzigd</small>"	10.4688408812658	-15.847265569752
opening_uur/noun/het_laatste_nieuws_20030215_01_279/72	opening_uur	het_laatste_nieuws	Belgium	popular	allerlei/det;informatie/noun;stad_bestuur/noun;dienst/noun;daarnaast/pp;stedelijk/adj	"<small>website . Op het adres www.aarschot.be zal in de toekomst</small> <u>allerlei</u><sup>1.183</sup> <u>informatie</u><sup>2.253</sup> staan over onder andere het <u>stadsbestuur</u><sup>2.353</sup> en de <span class='target'>openingsuren</span> van de <u>diensten</u><sup>2.392</sup> . <u>Daarnaast</u><sup>1.073</sup> wordt het <u>stedelijk</u><sup>2.661</sup> informatieblad Open <small>Kaart momenteel in een nieuw kleedje gestoken . ( GMA</small>"	5.24645562374604	-11.4109168881565
opening_uur/noun/de_standaard_20040510_01_89/88	opening_uur	de_standaard	Belgium	quality	;winkelketen/noun	"<small>en zondagswerk . DE STANDAARD ANALYSE Waarom avond- en weekendwerk</small> zo veel weerstand oproept Johan Rasking HET voorstel voor latere <span class='target'>openingsuren</span> wordt vooral gedragen door vier grote <u>winkelketens</u><sup>3.35</sup> : Ikea , <small>Carrefour , Delhaize en Cora . Niet iedereen binnen Fedis</small>"	-26.1985014671113	-5.47427051861498
opening_uur/noun/het_nieuwsblad_20030110_01_420/36	opening_uur	het_nieuwsblad	Belgium	popular	bezoeker/noun;bibliotheek/noun;klaag/verb;BIB/name;dinsdag/noun;tot/prep;vrijdag/noun;open/adj	"<small>hebben keerzijde " Griet Bosquet uit de bibliotheek van Dilbeek</small> <u>Bezoekers</u><sup>1.364</sup> van de Dilbeekse <u>bibliotheek</u><sup>5.112</sup> hebben niet te <u>klagen</u><sup>1.508</sup> wat <span class='target'>openingsuren</span> betreft : de <u>bib</u><sup>6.305</sup> is van <u>dinsdag</u><sup>1.655</sup> <u>tot</u><sup>1.477</sup> <u>vrijdag</u><sup>2.034</sup> <u>open</u><sup>2.583</sup> <small>tot 20 uur en op zaterdag- en zondagvoormiddag . Voor</small>"	8.76392295289205	-0.607225054050396
opening_uur/noun/het_laatste_nieuws_20041117_01_389/383	opening_uur	het_laatste_nieuws	Belgium	popular	enquête/noun;post/noun;	"<small>gekend . Liefst 55 procent van de deelnemers aan de</small> <u>enquête</u><sup>2.313</sup> weet de nieuwe <u>post</u><sup>1.345</sup> niet zijn . Ook de <span class='target'>openingsuren</span> zijn daar te weinig gekend . andquot; Bij de vraag <small>naar meer blauw op straat zoeken wij een evenwicht tussen</small>"	1.41268191740127	-1.96048995722324
opening_uur/noun/de_morgen_20020831_01_195/419	opening_uur	de_morgen	Belgium	quality	station/noun;flexibel/adj;	"<small>zijn de boodschappen die we snel tussen alle activiteiten door</small> doen in <u>stations</u><sup>1.43</sup> , buurtwinkels en kleine 'expres'-warenhuizen met <u>flexibele</u><sup>4.103</sup> <span class='target'>openingsuren</span> . Belgische cijfers over de pendelsnack zijn er ( nog <small>) niet , maar Sodexho , het cateringbedrijf dat de</small>"	-30.8907050079258	-7.29669455652241
opening_tijd/noun/parool_20020516_70/44	opening_tijd	parool	Netherlands	popular	weer/noun;lang/adj;opkomst/noun	"<small>het Pim Fortuyn-effect gingen toch minder mensen naar de stembus</small> dan verwacht , ondanks het mooie <u>weer</u><sup>1.157</sup> en de <u>langere</u><sup>1.973</sup> <span class='target'>openingstijden</span> . De <u>opkomst</u><sup>2.162</sup> was hoger dan bij de vorige verkiezingen <small>( 73,2 procent ) , maar slechts iets hoger dan</small>"	-11.1078877952732	14.0230586851919
opening_uur/noun/het_nieuwsblad_20040214_01_1008/57	opening_uur	het_nieuwsblad	Belgium	popular	;maandag/noun	"<small>. In vergelijking met januari vorig jaar zijn er meer</small> uitleningen en leden . Een mogelijke verklaring zijn de veranderde <span class='target'>openingsuren</span> . Zondagmorgen viel weg , maar <u>maandag</u><sup>2.479</sup> kwam in de <small>plaats en de uren van jeugd en volwassenen vallen eindelijk</small>"	10.5874691560701	20.3103406628221
opening_uur/noun/de_standaard_20030715_01_104/282	opening_uur	de_standaard	Belgium	quality	Grote/name;Fietshappening/name;10/num;u/pron;deelnemingsformulieren/verb;tijdens/prep;Toerisme/name;Westerlo/name;Boerenkrijglaan/name;25/name;014-54.54.28/name;Smikkeltocht/noun;10/num	"<small>- 16 u . , Parochiezaal Heultje , Processieweg 5</small> . <u>Grote</u><sup>3.382</sup> <u>Fietshappening</u><sup>8.763</sup> - <u>10</u><sup>1.81</sup> <u>u</u><sup>1.575</sup> . , <u>deelnemingsformulieren</u><sup>9.06</sup> <u>tijdens</u><sup>3.429</sup> <span class='target'>openingsuren</span> <u>Toerisme</u><sup>4.564</sup> <u>Westerlo</u><sup>3.673</sup> , <u>Boerenkrijglaan</u><sup>8.183</sup> <u>25</u><sup>5.337</sup> <u>014-54.54.28</u><sup>8.532</sup> . <u>Smikkeltocht</u><sup>8.938</sup> - <u>10</u><sup>1.81</sup> <small>u . , langs 12 eetgelegenheden . Deelnamebrochure bij Toerisme</small>"	23.3071591100991	12.1105503874305
opening_uur/noun/algemeen_dagblad_20010912_64/142	opening_uur	algemeen_dagblad	Netherlands	popular	uur/noun;tijdens/prep;	"<small>Reagan . In 1991 was het voornemen de handel een</small> half <u>uur</u><sup>1.973</sup> stop te zetten als de Golfoorlog <u>tijdens</u><sup>3.429</sup> de <span class='target'>openingsuren</span> zou uitbreken . Dat was overigens niet het geval . <small>Zodra Wall Street weer open gaat , zullen de koersen</small>"	16.7996208101345	-8.41524368003691
opening_tijd/noun/parool_20030913_67/15	opening_tijd	parool	Netherlands	popular	;uur/noun	"<small>Maxis Muiden ( A1 , afslag Muiden )</small> Maxis Muiden ( A1 , afslag Muiden ) <span class='target'>Openingstijden</span> : ma-za 9.00-21.00 <u>uur</u><sup>2.287</sup> , zo 12.00-17.00 <u>uur</u><sup>2.287</sup> www.maxis.nl Elsevier <small>signaleert een nieuwe groep werklozen . De economische recessie treft</small>"	5.82716969821332	21.7480697338572
opening_tijd/noun/het_laatste_nieuws_20040507_01_706/63	opening_tijd	het_laatste_nieuws	Belgium	popular	locatie/noun;hanteer/verb;museum/noun	"<small>de eeuwen belicht . De expositie loopt tot 3 oktober</small> op drie <u>locaties</u><sup>2.267</sup> in Oudenaarde , die allemaal hun eigen <span class='target'>openingstijden</span> <u>hanteren</u><sup>2.78</sup> : de provinciale archeologische <u>musea</u><sup>2.957</sup> van Velzeke en Ename <small>en het stadhuis . De provisiekasten van de abdijen ,</small>"	0.520674642713621	7.90200828699146
opening_tijd/noun/algemeen_dagblad_20030617_46/329	opening_tijd	algemeen_dagblad	Netherlands	popular	behoefte/noun;verruiming/noun;ruim/adj;opening_tijd/noun	"<small>diensten om 18.00 uur de deuren sloot , heeft een</small> meerderheid van de Nederlanders geen <u>behoefte</u><sup>2.481</sup> aan verdere <u>verruiming</u><sup>6.919</sup> van <span class='target'>openingstijden</span> . Onder de 16 procent die wel <u>ruimere</u><sup>3.814</sup> <u>openingstijden</u><sup>5.758</sup> wenst <small>, zijn veel jongeren en hogeropgeleiden . Paul V. ,</small>"	-26.9739350478265	-23.3017337668935
opening_uur/noun/het_nieuwsblad_20040830_01_281/69	opening_uur	het_nieuwsblad	Belgium	popular	politie_zone/noun;politie_post/noun	"<small>en Meise ( KLM ) maar het gemeentebestuur vindt al</small> van bij de opstart van de <u>politiezone</u><sup>2.854</sup> dat het aantal <span class='target'>openingsuren</span> van de <u>politiepost</u><sup>4.705</sup> in Meise te gering was . Het <small>centrale onthaal in Londerzeel is 80 uren open , in</small>"	-0.227127371654383	-17.2522728052442
opening_tijd/noun/algemeen_dagblad_19991019_108/5	opening_tijd	algemeen_dagblad	Netherlands	popular	lang/adj;voorkom/verb	"<small>De langere</small> De <u>langere</u><sup>1.973</sup> <span class='target'>openingstijden</span> of afkoeluurtjes voor disco's hebben niet kunnen <u>voorkomen</u><sup>1.007</sup> dat het <small>Rembrandtplein in Amsterdam een woelig weekeinde beleefde . Behalve tegen</small>"	-11.2437274758087	12.7424249177552
opening_uur/noun/de_standaard_20021125_01_81/150	opening_uur	de_standaard	Belgium	quality	telefoon_nummer/noun;tijdens/prep;	"<small>19.30 uur een lezing met dia's over hedendaagse Finse beeldende</small> kunstenaars . Reservatie vereist . <u>Tel.</u><sup>2.493</sup> 0477-832.370 ( <u>tijdens</u><sup>3.429</sup> de <span class='target'>openingsuren</span> ) . infokunsthallelophem.be DE bewering dat Finland geen schilderkunstige traditie <small>heeft , gaat wat ver -- net op dit moment</small>"	18.2003900242747	-9.39562122698035
opening_uur/noun/het_nieuwsblad_20000509_01_416/530	opening_uur	het_nieuwsblad	Belgium	popular	bereikbaar/adj;dienst/noun;maandag/noun;tot/prep;17/noun	"<small>nieuwe dienst van De Poort is dagelijks tijdens de kantooruren</small> <u>bereikbaar</u><sup>2.794</sup> op 050-47.21.21 . In een eerste fase liggen de <span class='target'>openingsuren</span> van de <u>dienst</u><sup>2.392</sup> vast op <u>maandag</u><sup>2.479</sup> van 13 <u>tot</u><sup>1.477</sup> <u>17</u><sup>2.616</sup> <small>uur , op woensdag van 16 tot 19 uur en</small>"	4.37349495569495	10.8179437823003
opening_uur/noun/de_morgen_20040124_01_98/3528	opening_uur	de_morgen	Belgium	quality	;winkel/noun	"<small>zo ongeduldig als mijn vader die niet kan slapen wanneer</small> hij een brief moet posten . Een minuut voor het <span class='target'>openingsuur</span> sta ik voor die <u>winkel</u><sup>2.86</sup> , ik heb het licht <small>nog zien aansteken . Waanzin is dat . Om daar</small>"	-12.9512689247423	-13.6167132141715
opening_tijd/noun/parool_20001125_17/195	opening_tijd	parool	Netherlands	popular	buiten/prep;	"<small>gestolen stukken stonden op de afdeling kunstnijverheid , twee ervan</small> in dezelfde zaal . Als de voorwerpen inderdaad <u>buiten</u><sup>2.118</sup> de <span class='target'>openingstijden</span> zijn gestolen , lijkt het het meest aannemelijk dat een <small>medewerker bij de roof was betrokken . De bron zegt</small>"	-18.4453162036246	20.2893626030394
opening_uur/noun/het_nieuwsblad_20020902_01_292/25	opening_uur	het_nieuwsblad	Belgium	popular	stadhuis/noun;stad_bestuur/noun;vanaf/prep;maandag/noun;2/noun;september/noun;loket/noun;stadhuis/noun	"<small>Turnhouts stadsbestuur herschikt loketfuncties in stadhuis Het stadsbestuur herschikt vanaf</small> in <u>stadhuis</u><sup>3.47</sup> Het <u>stadsbestuur</u><sup>2.353</sup> herschikt <u>vanaf</u><sup>1.878</sup> <u>maandag</u><sup>2.479</sup> <u>2</u><sup>2.177</sup> <u>september</u><sup>1.434</sup> de <span class='target'>openingsuren</span> van de <u>loketten</u><sup>4.275</sup> in het <u>stadhuis</u><sup>3.47</sup> . Bovendien komt de <small>dienst Bevolking terug van de Leopoldstraat naar de Grote Markt</small>"	31.4340194980683	-1.6777271808551
opening_uur/noun/het_nieuwsblad_20030521_01_1/269	opening_uur	het_nieuwsblad	Belgium	popular	;21/noun;juli/noun	"<small>op andere sites ! Uit alle juiste inzendingen loot de</small> onschuldige hand de winnaar . 1 . Wat zijn de <span class='target'>openingsuren</span> van het Disneyland Park in Parijs op <u>21</u><sup>1.658</sup> <u>juli</u><sup>1.502</sup> 2003 <small>? a ) 9 - 23 uur b ) 10</small>"	9.42962406760636	15.6768180484934
opening_tijd/noun/parool_20000511_2/645	opening_tijd	parool	Netherlands	popular	Amsterdams/adj;	"<small>notering van het Franse wijncontract in Amsterdam zal plaatsvinden en</small> dat de Parijse schermen de <u>Amsterdamse</u><sup>1.391</sup> notering doorgeven . De <span class='target'>openingstijden</span> vormen een van de eerste terreinen waarop de samenwerking duidelijk <small>zal worden . De 24-uur beurs in de aandelen van</small>"	22.4031216879058	20.5632476115503
opening_tijd/noun/de_morgen_20040504_01_80/337	opening_tijd	de_morgen	Belgium	quality	ruim/adj;	"<small>in de discussie rond de openingstijden " , zegt Hugo</small> Vander Elst van de christelijke bediendenvakbond LBC-NVK . " <u>Ruimere</u><sup>3.814</sup> <span class='target'>openingstijden</span> hebben alles te maken met veranderde werkuren en moeten besproken <small>worden tijdens CAO-onderhandelingen " , aldus Vander Elst . "</small>"	-18.0313016733275	-23.1580533870598
opening_uur/noun/het_nieuwsblad_20011122_01_349/137	opening_uur	het_nieuwsblad	Belgium	popular	tijdens/prep;zaterdag/noun;	"<small>zaken af te handelen . Omdat het niet past voor</small> veel mensen <u>tijdens</u><sup>3.429</sup> de werkweek , besloten we op <u>zaterdag</u><sup>1.759</sup> <span class='target'>openingsuren</span> in te lassen " , aldus burgemeester Jan Verfaillie . <small>in te lassen " , aldus burgemeester Jan Verfaillie .</small>"	17.5302575282888	-8.7369798414011
opening_uur/noun/het_nieuwsblad_20000707_01_451/234	opening_uur	het_nieuwsblad	Belgium	popular	voer_in/verb;breid_uit/verb;sport_dienst/noun;cultureel/adj;dienst/noun	"<small>. " Afdelingshoofden en werknemers formuleerden de voorbije maanden doelstellingen</small> . Het <u>invoeren</u><sup>1.791</sup> van Proton , het <u>uitbreiden</u><sup>3.204</sup> van de <span class='target'>openingsuren</span> van de <u>sportdienst</u><sup>3.703</sup> en de <u>culturele</u><sup>1.546</sup> <u>dienst</u><sup>2.392</sup> , het oprichten <small>van een interventieteam dat snel allerlei klussen kan opknappen ,</small>"	-17.6329243306088	4.08314444400158
opening_uur/noun/het_nieuwsblad_20040720_01_139/354	opening_uur	het_nieuwsblad	Belgium	popular	spreek_af/verb;gebruik/part;maak_gebruik/verb	"<small>ons gelukt . " Meer klanten Met de bestaande carwash</small> De Ring werd <u>afgesproken</u><sup>2.081</sup> dat Dorien en Bjorn na de <span class='target'>openingsuren</span> <u>gebruik</u><sup>2.083</sup> kunnen <u>maken</u><sup>1.947</sup> van de faciliteiten . Een modellenbureau zorgt <small>ervoor dat er elke dag vier bikini-babes paraat staan .</small>"	-2.18221957714005	4.32913831443231
opening_tijd/noun/de_morgen_20010807_01_69/318	opening_tijd	de_morgen	Belgium	quality	ondervind/verb;	"<small>inleverbussen kunnen terugbrengen . " Die compenserende maatregel werd uitgedacht</small> opdat onze gebruikers geen hinder zouden <u>ondervinden</u><sup>2.067</sup> van de nieuwe <span class='target'>openingstijden</span> . In de bussen kun je de ontleende boeken op <small>elk uur van de dag kwijt . " Van Vaerenbergh</small>"	-19.2602462607706	-9.96916452182741
opening_tijd/noun/volkskrant_19990303_87/632	opening_tijd	volkskrant	Netherlands	quality	open/part;beurs/noun;rek_op/verb	"<small>de beurs van New York meer dan een half etmaal</small> <u>open</u><sup>2.106</sup> zal blijven , zullen ook de Europese <u>beurzen</u><sup>2.721</sup> hun <span class='target'>openingstijden</span> nog verder <u>oprekken</u><sup>4.457</sup> . Zij zullen niet willen dat de <small>handel in Europese aandelen een groot deel van de dag</small>"	27.5477778715535	21.1177350153941
opening_uur/noun/het_laatste_nieuws_20000707_01_427/31	opening_uur	het_laatste_nieuws	Belgium	popular	zelfstandige/noun;meer/adj;	"<small>Vlaamse zelfstandige wil sluitingsdag behouden BRUSSEL - De Vlaamse zelfstandige</small> Vlaamse <u>zelfstandige</u><sup>3.763</sup> staat niet te springen om <u>meer</u><sup>1.046</sup> én latere <span class='target'>openingsuren</span> van zijn zaak . Dat blijkt uit een onderzoek dat <small>Unizo ( de Unie van Zelfstandige Ondernemers ) , het</small>"	-23.4074279217798	1.57070417423142
opening_uur/noun/het_nieuwsblad_20010905_01_541/200	opening_uur	het_nieuwsblad	Belgium	popular	tijdens/prep;BIB/name	"<small>gebruikt als uitbreiding van de bestaande leesruimte van de bibliotheek</small> . Alle tijdschriften en kranten zijn er beschikbaar <u>tijdens</u><sup>3.429</sup> de <span class='target'>openingsuren</span> van de <u>bib</u><sup>6.305</sup> en je kan er zelfs iets drinken <small>waardoor het leescafé nog interessanter wordt . Buiten de openingsuren</small>"	11.3324743445839	-0.484036850476115
opening_tijd/noun/het_laatste_nieuws_20040807_01_410/512	opening_tijd	het_laatste_nieuws	Belgium	popular	tot_en_met/vg;gratis/adj;Amsterdam/name;dagelijks/adj;10/num;uur/noun;adres/noun	"<small>hun vijf kinderen . Toegangsprijs 6 euro volwassenen , kinderen</small> <u>t/m</u><sup>3.654</sup> 16 j. <u>gratis</u><sup>1.857</sup> . <u>Amsterdam</u><sup>1.444</sup> Pass : <u>gratis</u><sup>1.857</sup> . <span class='target'>Openingstijden</span> : <u>dagelijks</u><sup>2.015</sup> <u>10</u><sup>2.016</sup> - 17 <u>uur</u><sup>2.287</sup> . <u>Adres</u><sup>3.371</sup> : Nieuwe <small>Herengracht 14 , Amsterdam . Metro , tram 9 en</small>"	31.6709443936807	5.90349855516368
opening_uur/noun/de_morgen_20001024_01_95/245	opening_uur	de_morgen	Belgium	quality	klaag/verb;post_kantoor/noun;langs/prep	"<small>in een appartementsgebouw . Gevolg : regelmatig gaan er pakjes</small> verloren . Ook <u>klagen</u><sup>1.508</sup> mensen over het feit dat de <span class='target'>openingsuren</span> van de <u>postkantoren</u><sup>3.523</sup> , waar men soms <u>langs</u><sup>1.027</sup> moet gaan <small>als het pakje niet aan huis kan worden besteld ,</small>"	-9.91203199699742	-7.3015170292527
opening_uur/noun/het_laatste_nieuws_20020128_01_71/448	opening_uur	het_laatste_nieuws	Belgium	popular	;pas_aan/verb;tot/prep	"<small>bouwmaterialen wringen . En dan nog geen verlichting . Ongehoord</small> . andquot; De eigenaars van Snooker One beslisten onlangs de <span class='target'>openingsuren</span> aan te <u>passen</u><sup>3.268</sup> . andquot; De werken duren gewoonlijk <u>tot</u><sup>1.477</sup> <small>17.00 uur . Kranen staan overdag dwars over de weg</small>"	3.30692670705056	-25.5756396059121
opening_tijd/noun/parool_20001023_71/311	opening_tijd	parool	Netherlands	popular	;Euronext/name	"<small>zich mee . Spreek maar eens een vergadering met Europese</small> ambtenaren af , of stroomlijn eens iets triviaals als de <span class='target'>openingstijden</span> van de drie leden van fusiebeurs <u>Euronext</u><sup>3.538</sup> . Of , <small>met name voor de Europese cijferaars een gruwel , stel</small>"	-7.16272348474844	13.5242922012218
